"SpecPath","SpecReadmeTag","SpecValidationErrors","ServiceFamily","ResourcePath","Version","VersionType","Type","IsTypeSpec","ServiceLifeCycle","DateCreated","JsonFiles"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/preview/2024-04-30-preview","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2024-04-30-preview","preview","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/preview/2024-07-30-preview","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2024-07-30-preview","preview","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/preview/2024-11-01-preview","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2024-11-01-preview","preview","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/preview/2025-02-28-preview","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2025-02-28-preview","preview","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2016-06-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2016-06-01","stable","mgmt","False","Brownfield","2025-10-23","recoveryservicesbackup.json|registeredIdentities.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2016-08-10","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2016-08-10","stable","mgmt","False","Brownfield","2025-10-23","operations.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2016-12-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2016-12-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2017-07-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2017-07-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2018-12-20","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2018-12-20","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2019-05-13","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2019-05-13","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2019-06-15","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2019-06-15","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2020-02-02","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2020-02-02","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2020-07-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2020-07-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2020-10-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2020-10-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2020-12-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2020-12-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2021-01-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2021-01-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2021-02-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2021-02-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2021-02-10","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2021-02-10","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2021-03-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2021-03-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2021-04-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2021-04-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2021-06-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2021-06-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2021-07-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2021-07-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2021-08-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2021-08-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2021-10-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2021-10-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2021-11-15","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2021-11-15","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2021-12-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2021-12-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2022-01-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2022-01-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2022-02-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2022-02-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2022-03-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2022-03-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2022-04-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2022-04-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2022-10-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2022-10-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2023-01-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2023-01-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2023-01-15","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2023-01-15","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2023-02-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2023-02-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2023-04-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2023-04-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2023-06-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2023-06-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2023-08-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2023-08-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2024-01-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2024-01-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2024-02-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2024-02-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2024-04-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2024-04-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2024-10-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2024-10-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesbackup/resource-manager/Microsoft.RecoveryServices/RecoveryServicesBackup/stable/2025-01-01","","","recoveryservicesbackup","Microsoft.RecoveryServices/RecoveryServicesBackup","2025-01-01","stable","mgmt","False","Brownfield","2025-10-23","bms.json"
"recoveryservicesdatareplication/resource-manager/Microsoft.DataReplication/DataReplication/preview/2021-02-16-preview","","","recoveryservicesdatareplication","Microsoft.DataReplication/DataReplication","2021-02-16-preview","preview","mgmt","False","Brownfield","2025-08-29","recoveryservicesdatareplication.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery","package-2025-08-01","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2025-08-01","stable","mgmt","False","Brownfield","","stable/2025-08-01/service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2016-08-10","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2016-08-10","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2018-01-10","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2018-01-10","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2018-07-10","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2018-07-10","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2021-02-10","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2021-02-10","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2021-03-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2021-03-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2021-04-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2021-04-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2021-06-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2021-06-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2021-07-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2021-07-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2021-08-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2021-08-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2021-10-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2021-10-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2021-11-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2021-11-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2021-12-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2021-12-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2022-01-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2022-01-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2022-02-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2022-02-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2022-03-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2022-03-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2022-04-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2022-04-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2022-05-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2022-05-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2022-08-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2022-08-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2022-09-10","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2022-09-10","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2022-10-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2022-10-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2023-01-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2023-01-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2023-02-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2023-02-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2023-04-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2023-04-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2023-06-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2023-06-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2023-08-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2023-08-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2024-01-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2024-01-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2024-02-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2024-02-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2024-04-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2024-04-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2024-10-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2024-10-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2025-01-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2025-01-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"recoveryservicessiterecovery/resource-manager/Microsoft.RecoveryServices/SiteRecovery/stable/2025-02-01","","","recoveryservicessiterecovery","Microsoft.RecoveryServices/SiteRecovery","2025-02-01","stable","mgmt","False","Brownfield","2025-09-26","service.json"
"redhatopenshift/resource-manager/Microsoft.RedHatOpenShift/OpenShiftClusters","package-2024-08-12-preview","","redhatopenshift","Microsoft.RedHatOpenShift/OpenShiftClusters","2024-08-12-preview","stable","mgmt","False","Brownfield","2024-05-15","preview/2024-08-12-preview/redhatopenshift.json"
"redhatopenshift/resource-manager/Microsoft.RedHatOpenShift/OpenShiftClusters/preview/2021-09-01-preview","","","redhatopenshift","Microsoft.RedHatOpenShift/OpenShiftClusters","2021-09-01-preview","preview","mgmt","False","Brownfield","2024-05-15","redhatopenshift.json"
"redhatopenshift/resource-manager/Microsoft.RedHatOpenShift/OpenShiftClusters/preview/2023-07-01-preview","","","redhatopenshift","Microsoft.RedHatOpenShift/OpenShiftClusters","2023-07-01-preview","preview","mgmt","False","Brownfield","2024-05-15","redhatopenshift.json"
"redhatopenshift/resource-manager/Microsoft.RedHatOpenShift/OpenShiftClusters/stable/2020-04-30","","","redhatopenshift","Microsoft.RedHatOpenShift/OpenShiftClusters","2020-04-30","stable","mgmt","False","Brownfield","2024-05-15","redhatopenshift.json"
"redhatopenshift/resource-manager/Microsoft.RedHatOpenShift/OpenShiftClusters/stable/2022-04-01","","","redhatopenshift","Microsoft.RedHatOpenShift/OpenShiftClusters","2022-04-01","stable","mgmt","False","Brownfield","2024-05-15","redhatopenshift.json"
"redhatopenshift/resource-manager/Microsoft.RedHatOpenShift/OpenShiftClusters/stable/2022-09-04","","","redhatopenshift","Microsoft.RedHatOpenShift/OpenShiftClusters","2022-09-04","stable","mgmt","False","Brownfield","2024-05-15","redhatopenshift.json"
"redhatopenshift/resource-manager/Microsoft.RedHatOpenShift/OpenShiftClusters/stable/2023-04-01","","","redhatopenshift","Microsoft.RedHatOpenShift/OpenShiftClusters","2023-04-01","stable","mgmt","False","Brownfield","2024-05-15","redhatopenshift.json"
"redhatopenshift/resource-manager/Microsoft.RedHatOpenShift/OpenShiftClusters/stable/2023-09-04","","","redhatopenshift","Microsoft.RedHatOpenShift/OpenShiftClusters","2023-09-04","stable","mgmt","False","Brownfield","2024-05-15","redhatopenshift.json"
"redhatopenshift/resource-manager/Microsoft.RedHatOpenShift/OpenShiftClusters/stable/2023-11-22","","","redhatopenshift","Microsoft.RedHatOpenShift/OpenShiftClusters","2023-11-22","stable","mgmt","False","Brownfield","2024-05-15","redhatopenshift.json"
"redis/resource-manager/Microsoft.Cache/Redis/preview/2019-07-01","","","redis","Microsoft.Cache/Redis","2019-07-01","preview","mgmt","False","Brownfield","2025-09-26","redis.json"
"redis/resource-manager/Microsoft.Cache/Redis/preview/2023-05-01-preview","","","redis","Microsoft.Cache/Redis","2023-05-01-preview","preview","mgmt","False","Brownfield","2025-09-26","redis.json"
"redis/resource-manager/Microsoft.Cache/Redis/preview/2024-04-01-preview","","","redis","Microsoft.Cache/Redis","2024-04-01-preview","preview","mgmt","False","Brownfield","2025-09-26","redis.json"
"redis/resource-manager/Microsoft.Cache/Redis/stable/2015-08-01","","","redis","Microsoft.Cache/Redis","2015-08-01","stable","mgmt","False","Brownfield","2025-09-26","redis.json"
"redis/resource-manager/Microsoft.Cache/Redis/stable/2016-04-01","","","redis","Microsoft.Cache/Redis","2016-04-01","stable","mgmt","False","Brownfield","2025-09-26","redis.json"
"redis/resource-manager/Microsoft.Cache/Redis/stable/2017-02-01","","","redis","Microsoft.Cache/Redis","2017-02-01","stable","mgmt","False","Brownfield","2025-09-26","redis.json"
"redis/resource-manager/Microsoft.Cache/Redis/stable/2017-10-01","","","redis","Microsoft.Cache/Redis","2017-10-01","stable","mgmt","False","Brownfield","2025-09-26","redis.json"
"redis/resource-manager/Microsoft.Cache/Redis/stable/2018-03-01","","","redis","Microsoft.Cache/Redis","2018-03-01","stable","mgmt","False","Brownfield","2025-09-26","redis.json"
"redis/resource-manager/Microsoft.Cache/Redis/stable/2020-06-01","","","redis","Microsoft.Cache/Redis","2020-06-01","stable","mgmt","False","Brownfield","2025-09-26","redis.json"
"redis/resource-manager/Microsoft.Cache/Redis/stable/2020-12-01","","","redis","Microsoft.Cache/Redis","2020-12-01","stable","mgmt","False","Brownfield","2025-09-26","redis.json"
"redis/resource-manager/Microsoft.Cache/Redis/stable/2021-06-01","","","redis","Microsoft.Cache/Redis","2021-06-01","stable","mgmt","False","Brownfield","2025-09-26","redis.json"
"redis/resource-manager/Microsoft.Cache/Redis/stable/2022-05-01","","","redis","Microsoft.Cache/Redis","2022-05-01","stable","mgmt","False","Brownfield","2025-09-26","redis.json"
"redis/resource-manager/Microsoft.Cache/Redis/stable/2022-06-01","","","redis","Microsoft.Cache/Redis","2022-06-01","stable","mgmt","False","Brownfield","2025-09-26","redis.json"
"redis/resource-manager/Microsoft.Cache/Redis/stable/2023-04-01","","","redis","Microsoft.Cache/Redis","2023-04-01","stable","mgmt","False","Brownfield","2025-09-26","redis.json"
"redis/resource-manager/Microsoft.Cache/Redis/stable/2023-08-01","","","redis","Microsoft.Cache/Redis","2023-08-01","stable","mgmt","False","Brownfield","2025-09-26","redis.json"
"redis/resource-manager/Microsoft.Cache/Redis/stable/2024-03-01","","","redis","Microsoft.Cache/Redis","2024-03-01","stable","mgmt","False","Brownfield","2025-09-26","redis.json"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise","package-preview-2025-08-01","","redisenterprise","Microsoft.Cache/RedisEnterprise","2025-08-01-preview","stable","mgmt","False","Brownfield","","preview/2025-08-01-preview/redisenterprise.json"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise/preview/2020-10-01-preview","","","redisenterprise","Microsoft.Cache/RedisEnterprise","2020-10-01-preview","preview","mgmt","False","Brownfield","2025-09-26","redisenterprise.json"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise/preview/2021-02-01-preview","","","redisenterprise","Microsoft.Cache/RedisEnterprise","2021-02-01-preview","preview","mgmt","False","Brownfield","2025-09-26","redisenterprise.json"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise/preview/2022-11-01-preview","","","redisenterprise","Microsoft.Cache/RedisEnterprise","2022-11-01-preview","preview","mgmt","False","Brownfield","2025-09-26","redisenterprise.json"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise/preview/2023-03-01-preview","","","redisenterprise","Microsoft.Cache/RedisEnterprise","2023-03-01-preview","preview","mgmt","False","Brownfield","2025-09-26","redisenterprise.json"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise/preview/2023-08-01-preview","","","redisenterprise","Microsoft.Cache/RedisEnterprise","2023-08-01-preview","preview","mgmt","False","Brownfield","2025-09-26","redisenterprise.json"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise/preview/2023-10-01-preview","","","redisenterprise","Microsoft.Cache/RedisEnterprise","2023-10-01-preview","preview","mgmt","False","Brownfield","2025-09-26","redisenterprise.json"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise/preview/2024-03-01-preview","","","redisenterprise","Microsoft.Cache/RedisEnterprise","2024-03-01-preview","preview","mgmt","False","Brownfield","2025-09-26","redisenterprise.json"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise/preview/2024-06-01-preview","","","redisenterprise","Microsoft.Cache/RedisEnterprise","2024-06-01-preview","preview","mgmt","False","Brownfield","2025-09-26","redisenterprise.json"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise/preview/2024-09-01-preview","","","redisenterprise","Microsoft.Cache/RedisEnterprise","2024-09-01-preview","preview","mgmt","False","Brownfield","2025-09-26","redisenterprise.json"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise/preview/2025-05-01-preview","","","redisenterprise","Microsoft.Cache/RedisEnterprise","2025-05-01-preview","preview","mgmt","False","Brownfield","2025-09-26","redisenterprise.json"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise/stable/2021-03-01","","","redisenterprise","Microsoft.Cache/RedisEnterprise","2021-03-01","stable","mgmt","False","Brownfield","2025-09-26","redisenterprise.json"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise/stable/2021-08-01","","","redisenterprise","Microsoft.Cache/RedisEnterprise","2021-08-01","stable","mgmt","False","Brownfield","2025-09-26","redisenterprise.json"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise/stable/2022-01-01","","","redisenterprise","Microsoft.Cache/RedisEnterprise","2022-01-01","stable","mgmt","False","Brownfield","2025-09-26","redisenterprise.json"
